,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
512,RT @cmillburg: Must've skipped the Con Law class where we learned about the procedural due process right to have your case appealed to your…,FALSE,0,NA,4/24/2019 0:15,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kip_Kendrick,28,TRUE,FALSE,NA,NA
513,The courts get it...fairness must prevail! #TitleIX Wake up colleges and respect due process rights of all parties. https://t.co/c8BVFj1k7F,FALSE,1,NA,4/24/2019 0:10,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SusanPHorning,0,FALSE,FALSE,NA,NA
514,Must've skipped the Con Law class where we learned about the procedural due process right to have your case appeale… https://t.co/GWDJq3nFTO,FALSE,83,NA,4/24/2019 0:00,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",cmillburg,28,FALSE,FALSE,NA,NA
515,Waiting for all the lobbyists and “consultants” pushing for #TitleIX reforms and rollbacks in #MOLeg and using Blac… https://t.co/jxd77lUNs7,FALSE,3,aliemalie,4/23/2019 23:58,TRUE,1.12E+18,1.12E+18,18469276,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aliemalie,0,FALSE,FALSE,NA,NA
516,RT @FoggyTrails: We maintain that the school is violating TitleIX by applying it in a manner that allows people in the school to access wom…,FALSE,0,NA,4/23/2019 23:54,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",janeloe3,2,TRUE,FALSE,NA,NA
517,"RT @tonymess: Well, this changes things: Expulsion of Missouri lobbyist’s son behind Title IX bills | The Kansas City Star #TitleIX  https:…",FALSE,0,NA,4/23/2019 23:51,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realdawnsummers,38,TRUE,FALSE,NA,NA
518,"RT @tonymess: Well, this changes things: Expulsion of Missouri lobbyist’s son behind Title IX bills | The Kansas City Star #TitleIX  https:…",FALSE,0,NA,4/23/2019 23:50,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ScottCharton,38,TRUE,FALSE,NA,NA
519,"RT @tonymess: Well, this changes things: Expulsion of Missouri lobbyist’s son behind Title IX bills | The Kansas City Star #TitleIX  https:…",FALSE,0,NA,4/23/2019 23:50,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KHQARajah,38,TRUE,FALSE,NA,NA
520,"RT @tonymess: Well, this changes things: Expulsion of Missouri lobbyist’s son behind Title IX bills | The Kansas City Star #TitleIX  https:…",FALSE,0,NA,4/23/2019 23:49,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AHugeBird,38,TRUE,FALSE,NA,NA
521,"@rossley @HarkinAtDrake @DrakeUniversity Women of color also have higher rates of sexual assault, as do LGBTQIA fol… https://t.co/o7TFUr7Qyz",FALSE,2,rossley,4/23/2019 23:48,TRUE,1.12E+18,1.12E+18,14922659,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DawnTreader14,0,FALSE,FALSE,NA,NA
522,"Well, this changes things: Expulsion of Missouri lobbyist’s son behind Title IX bills | The Kansas City Star… https://t.co/OR5hvnuFzm",FALSE,80,NA,4/23/2019 23:48,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tonymess,38,FALSE,FALSE,NA,NA
523,We maintain that the school is violating TitleIX by applying it in a manner that allows people in the school to acc… https://t.co/lYbrqfepsM,FALSE,8,NA,4/23/2019 23:24,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FoggyTrails,2,FALSE,FALSE,NA,NA
524,Title IX was created to improve discrimination against women in access to opportunities in institutions. 80% of col… https://t.co/TNoLiZsfC9,FALSE,4,NA,4/23/2019 23:05,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jalynmarcell2,1,FALSE,FALSE,NA,NA
525,"RT @Title9Artu: Tomorrow is Denim Day! Come help put a stop to sexual assault!
Decorate your denim, enjoy some music, meet people, get info…",FALSE,0,NA,4/23/2019 23:01,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CJSportscast100,2,TRUE,FALSE,NA,NA
526,RT @AngelaWoolsey2: Admin for @GeorgeMasonU told students that new #TitleIX office positions have been approved at a town hall on the calls…,FALSE,0,NA,4/23/2019 22:32,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DatCurly_Ashley,3,TRUE,FALSE,NA,NA
527,This is so common on college campuses these days! #TitleIX https://t.co/WhBAQKXz3i,FALSE,1,NA,4/23/2019 22:26,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SusanPHorning,0,FALSE,FALSE,NA,NA
528,"join the fight.
#BlueWave2020
#NeverBernie
#Vote
#RegistertoVote
#Fairness 
#Women
#TitleIX 
#HR36
#Gerrymandering… https://t.co/1sXkXFmd6O",FALSE,0,NA,4/23/2019 21:25,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Warriorgemann,0,FALSE,FALSE,NA,NA
529,RT @CobraKaryn: A must-read #TitleIX lawsuit by accused student expelled 4 days before graduation. 6 counts against #UChicago 3 against acc…,FALSE,0,NA,4/23/2019 21:23,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IXforall,4,TRUE,FALSE,NA,NA
530,It’s educational malpractice if we don’t develop a coordinated response to sexual violence in schools. It is our re… https://t.co/YsbnFyVNOx,FALSE,3,NA,4/23/2019 21:00,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",helenmcdon,0,FALSE,FALSE,NA,NA
531,"RT @Title9Artu: Tomorrow is Denim Day! Come help put a stop to sexual assault!
Decorate your denim, enjoy some music, meet people, get info…",FALSE,0,NA,4/23/2019 20:58,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AcademyArtUNews,2,TRUE,FALSE,NA,NA
532,"Wednesday! Title IX: Let Them Play: Screening of “Sporting Chance,” NCAA documentary on the impact of Title IX on w… https://t.co/qtHdZGm0Ga",FALSE,0,NA,4/23/2019 20:49,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GCCPIO,1,FALSE,FALSE,NA,NA
533,RT @stsoncampus: We hope you can make it to our event this Saturday! Please retweet to spread the word. #STSOnCampus #IUB #IndianaUniversit…,FALSE,0,NA,4/23/2019 20:45,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ghalib_akhter,6,TRUE,FALSE,NA,NA
534,"RT @DebGonzales5: All in a day's ""work"". #girlswithguts #teacherguide #titleIX #closereading #toomuchfun https://t.co/QrYvhoxpmd",FALSE,0,NA,4/23/2019 20:29,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",charlesbridge,1,TRUE,FALSE,NA,NA
535,RT @stsoncampus: We hope you can make it to our event this Saturday! Please retweet to spread the word. #STSOnCampus #IUB #IndianaUniversit…,FALSE,0,NA,4/23/2019 19:48,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yraltgf,6,TRUE,FALSE,NA,NA
536,@okcailley We'd love to have a look! You can send them to our Title IX coordinator: https://t.co/y3VX4MHQYQ,FALSE,5,okcailley,4/23/2019 19:30,FALSE,1.12E+18,1.12E+18,219409800,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ucabears,0,FALSE,FALSE,NA,NA
537,"All in a day's ""work"". #girlswithguts #teacherguide #titleIX #closereading #toomuchfun https://t.co/QrYvhoxpmd",FALSE,4,NA,4/23/2019 19:04,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DebGonzales5,1,FALSE,FALSE,NA,NA
538,"Tomorrow is Denim Day! Come help put a stop to sexual assault!
Decorate your denim, enjoy some music, meet people,… https://t.co/qc62wtDUCC",FALSE,1,NA,4/23/2019 18:33,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Title9Artu,2,FALSE,FALSE,NA,NA
539,RT @stsoncampus: We hope you can make it to our event this Saturday! Please retweet to spread the word. #STSOnCampus #IUB #IndianaUniversit…,FALSE,0,NA,4/23/2019 18:27,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abbymalala,6,TRUE,FALSE,NA,NA
540,RT @GlobalSportMtrs: #TitleIX was a game changer for women's sports. Newly proposed changes by the current administration could alter the w…,FALSE,0,NA,4/23/2019 17:44,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",apdebono,2,TRUE,FALSE,NA,NA
541,More evidence that #TitleIX should stay out relationships btwn adults who happen to be in college. https://t.co/rZcylGoE0q,FALSE,2,NA,4/23/2019 17:07,FALSE,NA,1.12E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DawnTreader14,1,FALSE,FALSE,NA,NA
542,"@MikeGravel Mike Gravel has some good things to say about foreign policy and anti-intervention, but when it comes t… https://t.co/LGvSgASRG8",FALSE,1,FoggyTrails,4/23/2019 17:06,TRUE,1.12E+18,1.12E+18,1959171672,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FoggyTrails,0,FALSE,FALSE,NA,NA
543,RT @mgyerman: via .@TribeNext: Muffet McGraw Calls for a Moratorium On Hiring Male Basketball Coaches https://t.co/QcXA9Hb0sf #WomeninSport…,FALSE,0,NA,4/23/2019 17:05,FALSE,NA,1.12E+18,NA,"<a href=""http://cinchtweet.com"" rel=""nofollow"">Mon cinchtweet appli</a>",MaryFRolfes,1,TRUE,FALSE,NA,NA
544,"RT @UH_EOS: #UH #Coogs, as part of Sexual Assault Awareness Month, tomorrow is Denim Day! And don't forget that @FtBendWomensCtr is in @uhr…",FALSE,0,NA,4/23/2019 17:02,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",uhrecreation,2,TRUE,FALSE,NA,NA
545,RT @GlobalSportMtrs: #TitleIX was a game changer for women's sports. Newly proposed changes by the current administration could alter the w…,FALSE,0,NA,4/23/2019 17:01,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",loganhuffasu,2,TRUE,FALSE,NA,NA
546,@NCAA the NCAA gives the men’s teams’ conferences over $1.6 million for each win while the women’s teams get absolu… https://t.co/M7tVYZRppU,FALSE,0,NCAA,4/23/2019 16:59,TRUE,NA,1.12E+18,31122496,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OldSchoolSciFi,0,FALSE,FALSE,NA,NA
547,"@MikeGravel You want to amend the constitution to destroy girls #TitleIX sports forever?

When sports are segregate… https://t.co/VraAaoeoFJ",FALSE,2,MikeGravel,4/23/2019 16:49,TRUE,1.12E+18,1.12E+18,14709326,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FoggyTrails,0,FALSE,FALSE,NA,NA
548,RT @stsoncampus: We hope you can make it to our event this Saturday! Please retweet to spread the word. #STSOnCampus #IUB #IndianaUniversit…,FALSE,0,NA,4/23/2019 16:37,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AuskalnisZoe,6,TRUE,FALSE,NA,NA
549,RT @stsoncampus: We hope you can make it to our event this Saturday! Please retweet to spread the word. #STSOnCampus #IUB #IndianaUniversit…,FALSE,0,NA,4/23/2019 16:32,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",megpearl1,6,TRUE,FALSE,NA,NA
550,RT @stsoncampus: We hope you can make it to our event this Saturday! Please retweet to spread the word. #STSOnCampus #IUB #IndianaUniversit…,FALSE,0,NA,4/23/2019 16:29,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",efitzj,6,TRUE,FALSE,NA,NA
551,We hope you can make it to our event this Saturday! Please retweet to spread the word. #STSOnCampus #IUB… https://t.co/Vm5KQXwDH6,FALSE,4,NA,4/23/2019 16:28,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stsoncampus,6,FALSE,FALSE,NA,NA
552,Come join us in watching Personal Statement TODAY! <U+0001F3AC>3:30 Hayden 100 https://t.co/DbDDpxnGmz,FALSE,0,NA,4/23/2019 16:13,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mc_titleix,0,FALSE,FALSE,NA,NA
553,Of possible interest to #TitleIX and #SAchat folks: The Congressional Research Service issued a brief earlier this… https://t.co/5Gqq9ViBjn,FALSE,2,NA,4/23/2019 16:13,TRUE,NA,1.12E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TeriLynHinds,0,FALSE,FALSE,NA,NA
554,via .@TribeNext: Muffet McGraw Calls for a Moratorium On Hiring Male Basketball Coaches https://t.co/QcXA9Hb0sf… https://t.co/Cu49ucQVev,FALSE,1,NA,4/23/2019 16:04,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mgyerman,1,FALSE,FALSE,NA,NA
555,RT @CofRespect: Meet the @SLU_Official @CofRespect Collective Campus Leadership Team. So blown away by our site visit and the work being do…,FALSE,0,NA,4/23/2019 15:47,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MSC_StuAffairs,2,TRUE,FALSE,NA,NA
556,"@BHSUWSOC ...or at least your verbally,  mentally, emotionally, &amp; physically abusive criminal of a head coach.… https://t.co/1yFcFteNU4",FALSE,0,BHSUWSOC,4/23/2019 15:46,TRUE,1.12E+18,1.12E+18,3874278912,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BylineWy,0,FALSE,FALSE,NA,NA
557,RT @CofRespect: Meet the @SLU_Official @CofRespect Collective Campus Leadership Team. So blown away by our site visit and the work being do…,FALSE,0,NA,4/23/2019 15:34,FALSE,NA,1.12E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NASPAtweets,2,TRUE,FALSE,NA,NA
558,Audio: What Universities can Expect with Challenges to #TitleIX-   https://t.co/5tNvZIwPpH. #HigherEd,FALSE,0,NA,4/23/2019 15:24,FALSE,NA,1.12E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Steptoe_Johnson,0,FALSE,FALSE,NA,NA
559,Meet the @SLU_Official @CofRespect Collective Campus Leadership Team. So blown away by our site visit and the work… https://t.co/jEobqmza9a,FALSE,8,NA,4/23/2019 15:21,TRUE,NA,1.12E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",CofRespect,2,FALSE,FALSE,NA,NA
560,"#UH #Coogs, as part of Sexual Assault Awareness Month, tomorrow is Denim Day! And don't forget that… https://t.co/pu5XeOBqBA",FALSE,3,NA,4/23/2019 15:11,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UH_EOS,2,FALSE,FALSE,NA,NA
561,1 in 3 students. On 4/30 join us in asking @NYCSchools and @NYCCouncil to hire 7 additional full-time #TitleIX Coor… https://t.co/1qFXtyOfOl,FALSE,3,NA,4/23/2019 15:08,TRUE,NA,1.12E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",GGENYC,3,FALSE,FALSE,NA,NA
562,Your daily reminder that our campuses are fun by fascist toddlers. #MOLeg #TitleIX https://t.co/TQred9zZRF,FALSE,0,NA,4/23/2019 13:27,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RGreggKeller,0,FALSE,FALSE,NA,NA
563,"“The student who organized the campaign to file #TitleIX complaints against Kavanaugh, told the Crimson that using… https://t.co/VHRZndLAiX",FALSE,0,RGreggKeller,4/23/2019 13:26,TRUE,1.12E+18,1.12E+18,81107148,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RGreggKeller,0,FALSE,FALSE,NA,NA
564,RT @CobraKaryn: A must-read #TitleIX lawsuit by accused student expelled 4 days before graduation. 6 counts against #UChicago 3 against acc…,FALSE,0,NA,4/23/2019 11:38,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SusanPHorning,4,TRUE,FALSE,NA,NA
565,RT @pathare12: Honored to have @SenMarkey at @WorcesterState on campus today to talk with our students about the #GreenNewDeal  #ClimateCha…,FALSE,0,NA,4/23/2019 5:50,FALSE,NA,1.12E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",lifisurjoy,4,TRUE,FALSE,NA,NA
566,"RT @Alyssa_Milano: Have you seen the proposed #TitleIX rule? The Trump administration and @BetsyDeVosED are trying to silence survivors, bu…",FALSE,0,NA,4/23/2019 5:44,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CasarezKk,210,TRUE,FALSE,NA,NA
567,"I wrote an Op-Ed about #TitleIX at Hofstra University
https://t.co/G0hjVN3hSL",FALSE,5,NA,4/23/2019 5:03,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",drew_perkoski,1,FALSE,FALSE,NA,NA
568,@scottg3 @KendallRogers @aaronfitt What’s sad is why all those schools noted that down. Didn’t want to pay for a th… https://t.co/mxuAi11gRi,FALSE,0,scottg3,4/23/2019 3:41,TRUE,1.12E+18,1.12E+18,100394024,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CoachGentry0601,0,FALSE,FALSE,NA,NA
569,"RT @WMurphyLaw: Too bad @ewarren doesn’t stand up for sex as EQUAL category, on par w/race &amp; ntl.origin. #TitleIX is being gutted &amp; sex-bas…",FALSE,0,NA,4/23/2019 3:07,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",brokeposi,1,TRUE,FALSE,NA,NA
570,RT @Mbsydor: As troubling as @EmersonCollege student posting a video &amp; Boylston St. list of 12 accused names was the lack of college denoun…,FALSE,0,NA,4/23/2019 2:45,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Somethi75740529,1,TRUE,FALSE,NA,NA
571,As troubling as @EmersonCollege student posting a video &amp; Boylston St. list of 12 accused names was the lack of col… https://t.co/rZlZOQgtF8,FALSE,7,NA,4/23/2019 2:39,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Mbsydor,1,FALSE,FALSE,NA,NA
572,"RT @Mbsydor: Please cite &amp; validate your 1-in-5 statistic. Hearing panel of 3 is not always neutral. Outcome often influenced by admin.,sta…",FALSE,0,NA,4/23/2019 2:38,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Somethi75740529,1,TRUE,FALSE,NA,NA
573,Please cite &amp; validate your 1-in-5 statistic. Hearing panel of 3 is not always neutral. Outcome often influenced by… https://t.co/a7r4QK6Bnh,FALSE,15,NA,4/23/2019 2:27,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Mbsydor,1,FALSE,FALSE,NA,NA
574,@BW_Jones TitleIX gets in the way,FALSE,0,BW_Jones,4/23/2019 2:14,FALSE,1.12E+18,1.12E+18,28003259,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Barryphotog3,0,FALSE,FALSE,NA,NA
575,RT @AngelaWoolsey2: Admin for @GeorgeMasonU told students that new #TitleIX office positions have been approved at a town hall on the calls…,FALSE,0,NA,4/23/2019 1:53,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sarahefishkind,3,TRUE,FALSE,NA,NA
576,"@WMurphyLaw @ewarren Too bad @ewarren doesn’t stand up for sex as EQUAL category, on par w/race &amp; ntl.origin.… https://t.co/AvApU9ZfLA",FALSE,0,WMurphyLaw,4/23/2019 1:47,TRUE,1.12E+18,1.12E+18,9.36E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RethinkingEve,0,FALSE,FALSE,NA,NA
577,.@EmersonAbusers - I am so mad for you all about #titleix failures and hoping you see huge change from your activis… https://t.co/Xr5TrIDFTV,FALSE,1,NA,4/23/2019 1:31,TRUE,NA,1.12E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KmSmmns,0,FALSE,FALSE,NA,NA
578,"@ewarren Too bad @ewarren doesn’t stand up for sex as EQUAL category, on par w/race &amp; ntl.origin. #TitleIX is being… https://t.co/UxXHJkTSCc",FALSE,0,ewarren,4/23/2019 0:51,TRUE,1.12E+18,1.12E+18,357606935,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WMurphyLaw,0,FALSE,FALSE,NA,NA
579,"Too bad @ewarren doesn’t stand up for sex as EQUAL category, on par w/race &amp; ntl.origin. #TitleIX is being gutted &amp;… https://t.co/TIZ2Hmhan9",FALSE,3,NA,4/23/2019 0:51,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WMurphyLaw,1,FALSE,FALSE,NA,NA
580,RT @AngelaWoolsey2: Admin for @GeorgeMasonU told students that new #TitleIX office positions have been approved at a town hall on the calls…,FALSE,0,NA,4/23/2019 0:41,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mason4Survivors,3,TRUE,FALSE,NA,NA
581,"""Criminal acts must be prosecuted. At the same time, we should all agree that #TitleIX policies need to protect the… https://t.co/QyEeI2EfeP",FALSE,3,NA,4/22/2019 23:55,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TitleIXForAll,1,FALSE,FALSE,NA,NA
582,"RT @GGENYC: With 9 days until our #SchoolGirlsDeserve press conference, we're sharing one reason we need more Title IX Coordinators in NYC…",FALSE,0,NA,4/22/2019 23:47,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LoveLeeDara1,6,TRUE,FALSE,NA,NA
583,@Jlil10_ @TitleIX_lmao @Starting9 They do it regardless,FALSE,1,Jlil10_,4/22/2019 23:34,FALSE,1.12E+18,1.12E+18,1497458611,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MatthewR2415,0,FALSE,FALSE,NA,NA
584,@MatthewR2415 @TitleIX_lmao @Starting9 So they don't turn the dugout and on field audio up when they are no fans? P… https://t.co/GI0uVHQCAY,FALSE,0,MatthewR2415,4/22/2019 23:13,TRUE,1.12E+18,1.12E+18,432037926,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jlil10_,0,FALSE,FALSE,NA,NA
585,@Jlil10_ @TitleIX_lmao @Starting9 That’s not why,FALSE,0,Jlil10_,4/22/2019 23:00,FALSE,1.12E+18,1.12E+18,1497458611,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MatthewR2415,0,FALSE,FALSE,NA,NA
586,"What you are saying is true, but it doesn't matter. Girls are taught consent by learning they can take back consent… https://t.co/bcJcSTbisQ",FALSE,16,NA,4/22/2019 22:55,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",saveosons,3,FALSE,FALSE,NA,NA
587,@MatthewR2415 @TitleIX_lmao @Starting9 When they are no fans that's what you gotta do,FALSE,0,MatthewR2415,4/22/2019 22:53,FALSE,1.12E+18,1.12E+18,432037926,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jlil10_,0,FALSE,FALSE,NA,NA
588,"RT @DawnTreader14: @CobraKaryn Such an unbelievable miscarriage of justice. Lots of lessons in here for #TitleIX. Again, relationships btwn…",FALSE,0,NA,4/22/2019 21:51,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jontait,1,TRUE,FALSE,NA,NA
589,Join us May 1 @ 2 p.m. EDT for a complimentary webinar. Learn how @RCCCedu is using ONE solution to show three dist… https://t.co/QKxyBzWoGw,FALSE,0,NA,4/22/2019 19:53,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AdvantageDesign,0,FALSE,FALSE,NA,NA
590,Don't forget! It's still #SexualAssaultAwarenessMonth! Come join us for Denim Day on Wednesday! What's Denim Day? T… https://t.co/ZlQ3PPeFOd,FALSE,0,NA,4/22/2019 19:44,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Title9Artu,0,FALSE,FALSE,NA,NA
591,@UHouston's Office of Equal Opportunity Services is officially on Twitter! #GoCoogs #EOS #TitleIX,FALSE,0,UHouston,4/22/2019 19:35,FALSE,NA,1.12E+18,107145333,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UH_EOS,0,FALSE,FALSE,NA,NA
592,"RT @TitleIXatOKCU: ""It is estimated that only 5% of sexual assaults on college campuses are reported, making sexual assault the most under-…",FALSE,0,NA,4/22/2019 19:08,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",upsidedowny,2,TRUE,FALSE,NA,NA
593,"RT @TitleIXatOKCU: ""It is estimated that only 5% of sexual assaults on college campuses are reported, making sexual assault the most under-…",FALSE,0,NA,4/22/2019 18:47,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OCUStuAffairs,2,TRUE,FALSE,NA,NA
